id	unitId	form	name	rank	maxLv	level	health	attack	speed	kb	atkOccu	atkFreq	dps	range	reach	sAtkReach	lAtkReach	cost	again	conAtk	firstAtk	firstOccu	secondAtk	secondOccu	thirdAtk	thirdOccu	reOnConAtkChara	wait	backSwing	waveProbability	waveLevel	miniWave	ragingWaveProbability	ragingWaveLevel	ragingWaveSReach	ragingWaveLReach	againstWhite	againstRed	againstFloat	againstBlack	againstMetal	againstAngel	againstAlien	againstZombie	againstAncient	againstDemon	veryStrong	superDamage	strongStruck	extremeDamage	superStrongStruck	blowAway	attackInvalid	stopMoving	slowDown	atkReduce	curse																																
216-2	216	2	マルコCC	レア	50+80	30	4215	1565	9	3	2	59	796	単体	330			990	336									57	36	0	0		0	0	0	0							エ											動きを止める(20% 60F)																																			
217-1	217	1	ターマ	レア	50+80	30	4590	867	9	3	2	119	219	範囲	315			997	336									117	44	0	0		0	0	0	0							エ									ふっとばす(30%)																																					
217-2	217	2	ターマCC	レア	50+80	30	5440	1240	9	3	2	119	313	範囲	315			997	336									117	44	0	0		0	0	0	0							エ									ふっとばす(30%)																																					
218-1	218	1	エリ	レア	50+80	30	8500	1632	10	3	6	29	1688	範囲	170			997	336									23	15	0	0		0	0	0	0							エ					超ダメージ																																									
218-2	218	2	エリCC	レア	50+80	30	11050	2380	10	3	6	29	2462	範囲	170			997	336									23	15	0	0		0	0	0	0							エ					超ダメージ																																									
219-1	219	1	フィオ	レア	50+80	30	3042	1020	10	3	4	55	556	単体	330			990	336									51	21	0	0		0	0	0	0							エ												遅くする(20% 60F)																																		
219-2	219	2	フィオCC	レア	50+80	30	3910	1445	10	3	4	55	788	単体	330			990	336									51	21	0	0		0	0	0	0							エ												遅くする(20% 60F)																																		
220-1	220	1	SV-001	激レア	50+70	30	9520	2585	15	3	15	64	1212	範囲	355			1365	416									49	13	0	0		0	0	0	0																																																					
220-2	220	2	SV-001CC	激レア	50+70	30	11560	3637	15	3	15	64	1705	範囲	355			1365	416									49	13	0	0		0	0	0	0																																																					
221-1	221	1	アレン・オニール	激レア	50+70	30	17000	5100	10	2	1	120	1275	単体	400			1575	506									119	105	0	0		0	0	0	0																																				生き残る(100%)																	
221-2	221	2	アレン・オニールCC	激レア	50+70	30	19125	5815	10	2	1	120	1454	単体	400			1575	506									119	105	0	0		0	0	0	0																																				生き残る(100%)																	
222-1	222	1	マーズピープル	レア	50+80	30	7735	800	8	3	77	96	250	単体	310			990	356									0	19	0	0		0	0	0	0							エ													攻撃低下(50%の確率 200F 50%に低下)																																	
222-2	222	2	マーズピープルCC	レア	50+80	30	9622	1020	8	3	77	96	319	単体	310			990	356									0	19	0	0		0	0	0	0							エ													攻撃低下(50%の確率 200F 50%に低下)																																	
223-1	223	1	ヒュージハーミット	超激レア	50+70	30	41547	5100	9	1	9	22	6955	範囲	166			3750	1068									13	2	0	0		0	0	0	0							エ				めっぽう強い																																										
223-2	223	2	ヒュージハーミットCC	超激レア	50+70	30	56660	7650	9	1	9	22	10432	範囲	166			3750	1068									13	2	0	0		0	0	0	0							エ				めっぽう強い																																										
224-1	224	1	ジュピターキング	超激レア	50+70	30	61200	36822	5	2	38	287	3849	範囲	460			6300	4536									249	28	0	0		0	0	0	0							エ									ふっとばす(50%)			遅くする(50% 150F)																																		
224-2	224	2	ジュピターキングCC	超激レア	50+70	30	76500	45322	5	2	38	287	4737	範囲	460			6300	4536									249	28	0	0		0	0	0	0							エ									ふっとばす(50%)			遅くする(50% 150F)																																		
225-1	225	1	モーデン元帥	超激レア	50+70	30	29070	17680	8	3	15	134	3958	範囲	410			4275	3696									119	29	0	0		0	0	0	0							エ						打たれ強い			ふっとばす(40%)																																					
225-2	225	2	モーデン元帥CC	超激レア	50+70	30	47770	24310	8	3	15	134	5443	範囲	410			4275	3696									119	29	0	0		0	0	0	0							エ						打たれ強い			ふっとばす(40%)																																					
226-1	226	1	ハイドゥ	超激レア	50+70	30	57630	23697	14	3	33	172	4133	範囲	420			5775	4636									139	56	0	0		0	0	0	0			浮								めっぽう強い					ふっとばす(50%)																																					
226-2	226	2	ハイドゥCC	超激レア	50+70	30	72250	29597	14	3	33	172	5162	範囲	420			5775	4636									139	56	0	0		0	0	0	0			浮								めっぽう強い					ふっとばす(50%)																																					
227-1	227	1	呪術師デスピエロ	超激レア	50+70	30	105400	108970	8	2	70	239	13678	範囲	430			6135	4936									169	56	0	0		0	0	0	0			浮				エ															のみに攻撃															城破壊																
227-2	227	2	闇商人バビル	超激レア	50+70	30	105400	108970	8	2	70	239	13678	範囲	430			6135	4936									169	56	0	0		0	0	0	0						天	エ															のみに攻撃												金×2																			
227-3	227	3	奇術科学者クレイG	超激レア	50+70	30	158100	163455	8	2	70	239	20517	範囲	430			6135	4936									169	51	0	0		0	0	0	0							エ															のみに攻撃	ふっとばす無効	止める無効	遅くする無効	攻撃力低下無効	ワープ無効	呪い無効		波動無効																							
228-1	228	1	にゃんぷきん	レア	50+0	30	2040	135	8	2	15	44	92	単体	140			90	60									29	11	0	0		0	0	0	0																																																					
228-2	228	2	ねこランタン	レア	50+0	30	6630	2617	10	3	24	183	429	単体	350			840	96									159	30	0	0		0	0	0	0				黒														動きを止める(20% 60F)																																			
229-1	229	1	ハロウィンねねこ	激レア	50+70	30	8500	1360	5	3	28	127	321	単体	310			148	1734									99	29	0	0		0	0	0	0																																	クリティカル(20%)																				
229-2	229	2	ハロウィン魔女ねねこ	激レア	50+70	30	15300	2040	5	3	28	127	482	単体	310			148	1734									99	29	0	0		0	0	0	0																																	クリティカル(20%)																				
230-1	230	1	ウィンディスイート	超激レア	50+70	30	19550	31535	9	6	81	408	2319	範囲	435			4425	2936									327	55	0	0		0	0	0	0							エ					超ダメージ																																									
230-2	230	2	ウィンディスイートα	超激レア	50+70	30	38250	55335	9	6	81	408	4069	範囲	435			4425	2936									327	55	0	0		0	0	0	0							エ					超ダメージ																																									
231-1	231	1	デビルサンディア	超激レア	50+70	30	19550	31535	8	5	90	397	2383	範囲	425			4410	2856									307	61	0	0		0	0	0	0				黒								超ダメージ																																									
231-2	231	2	デビルサンディアβ	超激レア	50+70	30	38250	55335	8	5	90	397	4181	範囲	425			4410	2856									307	61	0	0		0	0	0	0				黒								超ダメージ																																									
232-1	232	1	おでん	EX	50+0	30	2975	815	10	2	11	80	306	単体	255			375	136									69	10	0	0		0	0	0	0						天					めっぽう強い																																										
232-2	232	2	おでんCC	EX	50+0	30	2975	815	10	2	11	80	306	単体	255			375	136									69	10	0	0		0	0	0	0						天					めっぽう強い																																										
233-1	233	1	光の神徒ヴァルキリー	レア	50+80	30	9350	1530	10	3	10	49	937	単体	255			540	216									39	14	0	0		0	0	0	0				黒												ふっとばす(30%)																																					
233-2	233	2	光の神徒ヴァルキリーCC	レア	50+80	30	11900	2040	10	3	10	49	1249	単体	255			540	216									39	14	0	0		0	0	0	0				黒												ふっとばす(30%)																																					
234-1	234	1	神徒ブリュンヒルデ	レア	50+80	30	9520	1190	12	4	9	28	1275	単体	215			540	216									19	17	0	0		0	0	0	0			浮								めっぽう強い																																										
234-2	234	2	神徒ブリュンヒルデCC	レア	50+80	30	12240	1530	12	4	9	28	1639	単体	215			540	216									19	17	0	0		0	0	0	0			浮								めっぽう強い																																										
235-1	235	1	神徒スルズ	レア	50+80	30	8075	1955	9	2	9	78	752	単体	270			540	216									69	17	0	0		0	0	0	0		赤																動きを止める(20% 60F)																																			
235-2	235	2	神徒スルズCC	レア	50+80	30	11135	2380	9	2	9	78	915	単体	270			540	216									69	17	0	0		0	0	0	0		赤																動きを止める(20% 60F)																																			
236-1	236	1	豊穣の女神フレイヤ	激レア	50+70	30	7990	1105	7	3	40	199	167	範囲	400			825	496									159	33	0	0		0	0	0	0				黒		天													遅くする(40% 100F)																																		
236-2	236	2	豊穣の女神フレイヤCC	激レア	50+70	30	11390	1530	7	3	40	199	231	範囲	400			825	496									159	33	0	0		0	0	0	0				黒		天													遅くする(40% 100F)																																		
237-1	237	1	軍神オーディン	超激レア	50+70	30	23290	20400	8	4	54	253	2419	範囲	425			4200	2236									199	27	0	0		0	0	0	0						天						超ダメージ	打たれ強い																																								
237-2	237	2	軍神オーディンCC	超激レア	50+70	30	40630	33150	8	4	54	253	3931	範囲	425			4200	2236									199	27	0	0		0	0	0	0						天						超ダメージ	打たれ強い																																								
238-1	238	1	おかめはちもくネコ	激レア	50+70	30	1360	1700	1	3	34	199	256	単体	300			600	4736									165	43	0	0		0	0	0	0	白	赤	浮	黒		天	エ	ゾ	古	悪										攻撃低下(100%の確率 150F 1%に低下)																																	
238-2	238	2	おかめの水博士	激レア	50+70	30	1530	2125	1	3	34	199	320	単体	300			600	4736									165	43	0	0		0	0	0	0	白	赤	浮	黒		天	エ	ゾ	古	悪										攻撃低下(100%の確率 150F 1%に低下)																																	
238-3	238	3	おかめ名誉客員教授	激レア	50+70	30	1530	2125	4	3	34	199	320	単体	300			600	4736									165	46	0	0		100	1	150	1050	白	赤	浮	黒		天	エ	ゾ	古	悪										攻撃低下(100%の確率 150F 1%に低下)																生き残る(100%)																	
239-1	239	1	ボンボンネコ	激レア	50+70	30	2040	8430	3	2	32	121	2090	単体	250			600	4736	○	4215	32	4215	8				81	19	0	0		0	0	0	0																																		金×2																			
239-2	239	2	ネコボンのパパ	激レア	50+70	30	2550	9824	3	2	32	121	2436	単体	250			600	4736	○	4912	32	4912	8				81	19	0	0		0	0	0	0																																		金×2																			
239-3	239	3	ネコボンのパパのパパ	激レア	50+70	30	2550	24565	3	2	32	121	6090	単体	250			600	4736									89	37	0	0		0	0	0	0																																		金×2																			
240-1	240	1	見習いスニャイパー	激レア	50+70	30	1700	170	2	1	22	321	16	単体	1000			900	4736									299	15	0	0		0	0	0	0	白	赤	浮	黒		天	エ	ゾ	古	悪						ふっとばす(100%)																																					
240-2	240	2	ネゴルゴ	激レア	50+70	30	2125	340	2	1	22	321	32	単体	1000			900	4736									299	15	0	0		0	0	0	0	白	赤	浮	黒		天	エ	ゾ	古	悪						ふっとばす(100%)																																					
240-3	240	3	ネゴルゴ３１	激レア	50+70	30	2125	340	2	1	22	221	46	単体	1200			900	4736									199	15	0	0		0	0	0	0	白	赤	浮	黒		天	エ	ゾ	古	悪						ふっとばす(100%)			遅くする(100% 90F)																																		
241-1	241	1	トゲルガ	超激レア	50+70	30	8500	2550	4	5	13	82	933	単体	140			4500	736									69	12	0	0		0	0	0	0																																																					
241-2	241	2	トゲランパサラン	超激レア	50+70	30	850	51000	4	1	105	600	2550	範囲	445			4500	4736									495	86	0	0		0	0	0	0																														波動無効					攻撃上昇(1%以下 200%上昇)	生き残る(100%)																	
241-3	241	3	デイダラトゲラン	超激レア	50+70	30	51000	51000	4	100	105	510	3000	範囲	445			4500	4736									405	86	0	0		0	0	0	0																														波動無効					攻撃上昇(99%以下 200%上昇)	生き残る(100%)																	
242-1	242	1	雪だるまのスノーカイ	超激レア	50+70	30	68000	26435	15	2	51	158	5019	範囲	175			3990	2136									107	30	0	0		0	0	0	0						天	エ						打たれ強い																																								
242-2	242	2	雪だるまのスノーカイμ	超激レア	50+70	30	88400	42415	15	2	51	158	8053	範囲	175			3990	2136									107	30	0	0		0	0	0	0						天	エ						打たれ強い																																								
243-1	243	1	サンタのメリークウ	超激レア	50+70	30	30600	51000	12	5	60	499	3066	範囲	400			4200	3734									439	71	0	0		0	0	0	0						天	エ				めっぽう強い																																										
243-2	243	2	サンタのメリークウγ	超激レア	50+70	30	56100	71400	12	5	60	499	4293	範囲	400			4200	3734									439	71	0	0		0	0	0	0						天	エ				めっぽう強い																																										
244-1	244	1	聖夜のシスターカッパー	超激レア	50+70	30	27540	21930	7	3	100	189	3481	範囲	375			3720	1734									89	66	0	0		0	0	0	0						天	エ											動きを止める(50% 140F)																																			
244-2	244	2	聖夜のシスターカッパーκ	超激レア	50+70	30	39100	29750	7	3	100	189	4722	範囲	375			3720	1734									89	66	0	0		0	0	0	0						天	エ											動きを止める(50% 140F)																																			
245-1	245	1	ネコのプレゼント	レア	50+0	30	11900	2975	30	3	8	101	884	単体	160			825	196									0	93	0	0		0	0	0	0						天												動きを止める(30% 60F)																																			
245-2	245	2	ネコプレゼント	レア	50+0	30	13600	2975	30	3	6	96	930	単体	160			825	196									35	90	0	0		0	0	0	0						天												動きを止める(30% 60F)																																			
246-1	246	1	ちびキモネコ	EX	50+40	30	2720	1700	8	3	8	127	402	単体	300			600	66									119	8	0	0		0	0	0	0																																																					
246-2	246	2	ちび美脚ネコ	EX	50+40	30	2720	1700	8	3	6	125	408	単体	300			600	66									119	6	0	0		0	0	0	0																																																					
